COMID,Flow_cfs,StreamOrder,SizeClass,slope,GradientClass
20946028,0.686,1,HW,0.01020476,Moderate
20946030,5.31,2,SC,0.00125736,Low
20946032,2.455,2,SC,0.00571508,Moderate
20946034,3.267,2,SC,0.00509749,Moderate
20946036,1.784,2,HW,1.00E-05,Very low
20946038,33.775,4,LC,0.00075235,Very low
20946040,3.767,2,SC,0.00498765,Low
20946042,4.09,2,SC,0.0004336,Very low
20946044,0.413,1,HW,0.01550405,Moderate
20946046,27.236,4,LC,0.00162576,Low
20946048,5.019,2,SC,0.00487455,Low
20946050,0.414,1,HW,0.01879867,Moderate
20946052,0.477,1,HW,0.01074676,Moderate
20946054,1.572,2,HW,0.00498338,Low
20946056,0.604,1,HW,0.01025273,Moderate
20946058,0.153,1,HW,0.02279091,Moderate High
20946060,0.212,1,HW,0.02032659,Moderate High
20946062,0.265,1,HW,0.01824925,Moderate
20946064,6.415,3,SC,0.00221581,Low
20946066,5.795,3,SC,1.00E-05,Very low
20946068,0.541,1,HW,0.01479565,Moderate
20946070,4.907,3,SC,1.00E-05,Very low
20946072,0.293,1,HW,0.01539124,Moderate
20946074,0.553,1,HW,0.00947721,Moderate
20946076,2.498,2,SC,0.00558236,Moderate
20946078,2.333,2,SC,0.00370317,Low
20946080,0.265,1,HW,0.02056856,Moderate High
20946082,0.445,1,HW,0.01384387,Moderate
20946084,0.597,1,HW,0.01417974,Moderate
20946086,0.69,1,HW,0.01124368,Moderate
20946116,12.43,3,LC,0.00119256,Low
20946118,55.115,4,SR,0.00206698,Low
20946120,0.483,1,HW,0.0116083,Moderate
20946122,0.2,1,HW,0.01580786,Moderate
20946124,0.894,1,HW,0.01052697,Moderate
20946126,0.387,1,HW,0.01465013,Moderate
20946128,18.978,3,LC,0.00180666,Low
20946130,1.077,2,HW,0.00912798,Moderate
20946132,0.947,2,HW,0.0124598,Moderate
20946134,0.191,1,HW,0.01828253,Moderate
20946136,0.401,1,HW,0.01252354,Moderate
20946138,0.537,1,HW,0.01073023,Moderate
20946140,0.84,1,HW,0.01013882,Moderate
20946142,1.649,2,HW,0.00460373,Low
20946144,0.286,1,HW,0.01744954,Moderate
20946146,1.125,1,HW,0.00858022,Moderate
20946148,0.819,1,HW,0.00792838,Moderate
20946150,1.493,2,HW,0.00400809,Low
20946152,0.708,2,HW,0.00461059,Low
20946154,1.51,2,HW,0.00950413,Moderate
20946156,1.402,2,HW,0.00845454,Moderate
20946158,1.285,2,HW,1.00E-05,Very low
20946160,2.691,3,SC,0.05118644,High
20946162,4.822,3,SC,0.00508813,Moderate
20946164,0.196,1,HW,0.00388888,Low
20946166,1.119,2,HW,0.01081632,Moderate
20946168,3.686,3,SC,0.00442502,Low
20946170,2.772,3,SC,0.01836363,Moderate
20946172,0.953,2,HW,0.0023867,Low
20946174,1.811,2,HW,0.00208219,Low
20946176,0.301,1,HW,0.02533333,Moderate High
20946178,0.322,1,HW,0.00734234,Moderate
20946180,0.24,1,HW,0.02245283,Moderate High
20946182,4.045,3,SC,1.00E-05,Very low
20946184,0.228,1,HW,0.00449511,Low
20946186,4.531,3,SC,0.00780736,Moderate
20946188,1.886,2,HW,0.00417283,Low
20946190,1.892,2,HW,0.02844444,Moderate High
20946192,0.761,2,HW,0.00653061,Moderate
20946194,0.775,2,HW,0.00735632,Moderate
20946196,1.455,2,HW,0.00230379,Low
20946198,0.11,1,HW,0.0048,Low
20946200,1.609,2,HW,0.00635071,Moderate
20946202,1.012,2,HW,0.00367521,Low
20946204,0.226,1,HW,0.02444444,Moderate High
20946206,0,1,,-9998,Very low
20946208,0.257,1,HW,0.00213333,Low
20946210,0.218,1,HW,0.00703703,Moderate
20946212,3.33,2,SC,0.00582753,Moderate
20946214,0.454,1,HW,0.00527173,Moderate
20946216,2.411,2,SC,0.01326086,Moderate
20946218,1.836,2,HW,0.00272,Low
20946220,0.527,1,HW,0.01046153,Moderate
20946222,0.167,1,HW,0.01619318,Moderate
20946224,0.218,1,HW,0.00991228,Moderate
20946226,1.514,2,HW,0.0116312,Moderate
20946228,0.408,1,HW,0.00308943,Low
20946230,1.243,2,HW,0.00530351,Moderate
20946232,9.554,3,SC,0.00343414,Low
20946234,7.45,3,SC,1.00E-05,Very low
20946236,1.763,2,HW,1.00E-05,Very low
20946238,1.481,2,HW,0.00758179,Moderate
20946240,2.298,2,SC,0.00074125,Very low
20946242,0.222,1,HW,0.00902255,Moderate
20946244,1.317,1,HW,0.00820952,Moderate
20946246,1.077,1,HW,0.00397022,Low
20946248,0.904,1,HW,0.011203,Moderate
20946250,0.359,1,HW,0.02857142,Moderate High
20946252,0.38,1,HW,0.00650602,Moderate
20946254,0.593,1,HW,0.00793859,Moderate
20946256,0.248,1,HW,0.01340375,Moderate
20946258,1.044,2,HW,0.0051005,Moderate
20946260,0.23,1,HW,0.01572549,Moderate
20946262,4.495,2,SC,0.0032805,Low
20946264,4.886,2,SC,0.00534426,Moderate
20946266,0.377,1,HW,0.00776223,Moderate
20946268,2.41,2,SC,0.00541666,Moderate
20946270,1.662,2,HW,1.00E-05,Very low
20946272,0.606,1,HW,1.00E-05,Very low
20946274,0,1,,-9998,Very low
20946276,0.051,1,HW,1.00E-05,Very low
20946278,0.038,1,HW,0.092,High
20946280,0.055,1,HW,1.00E-05,Very low
20946282,0.144,1,HW,0.00339449,Low
20946284,0,1,,-9998,Very low
20946286,0.061,1,HW,1.00E-05,Very low
20946288,0.716,2,HW,0.00241935,Low
20948508,0,2,,0.00163265,Low
20948510,2.677,3,SC,1.00E-05,Very low
20952248,0.21,1,HW,0.01204601,Moderate
20952250,0.276,1,HW,0.01037623,Moderate
20952254,0.565,2,HW,0.00651821,Moderate
20952256,0.424,1,HW,0.01122473,Moderate
20952258,0.896,2,HW,0.00247368,Low
20952260,0.43,1,HW,0.01101845,Moderate
20952262,0.236,1,HW,0.00706581,Moderate
20952264,0.28,1,HW,0.01175746,Moderate
20952266,0.217,1,HW,0.01560473,Moderate
20952268,0.304,1,HW,0.00734042,Moderate
20952270,0.007,1,HW,0.01746835,Moderate
20952272,0.079,1,HW,0.01078324,Moderate
20952274,0.523,1,HW,0.00621313,Moderate
20952276,0.851,2,HW,0.00655577,Moderate
20952278,2.109,3,SC,0.00516237,Moderate
20952280,0.33,1,HW,0.0163286,Moderate
20952282,3.245,3,SC,0.00060796,Very low
20952284,1.262,2,HW,0.00545366,Moderate
20952286,3.661,3,SC,0.00656462,Moderate
20952288,0.395,1,HW,0.01180919,Moderate
20952290,0.497,1,HW,0.01480769,Moderate
20952292,0.639,1,HW,0.00584691,Moderate
20952294,3.843,3,SC,0.00506472,Moderate
20952296,2.4,2,SC,0.01157258,Moderate
20952298,4.027,3,SC,0.00021699,Very low
20952300,0.298,1,HW,0.00816901,Moderate
20952302,2.615,2,SC,0.00136822,Low
20952304,0.12,1,HW,0.00998669,Moderate
20952306,0.19,1,HW,0.01017423,Moderate
20952308,1.159,2,HW,0.00692982,Moderate
20952310,0.212,1,HW,0.01546666,Moderate
20952312,0.213,1,HW,0.01305427,Moderate
20952314,1.535,2,HW,0.00363636,Low
20952316,0.204,1,HW,0.01462401,Moderate
20952320,5.07,3,SC,0.00335195,Low
20952322,0.517,1,HW,0.00657274,Moderate
20952324,0.131,1,HW,0.01436551,Moderate
20952326,3.651,2,SC,0.00421676,Low
20952328,5.306,3,SC,0.00229287,Low
20952330,0.426,1,HW,0.01045257,Moderate
20952332,0.267,1,HW,0.01019196,Moderate
20952334,0.241,1,HW,0.01049739,Moderate
20952336,0.219,1,HW,0.01157872,Moderate
20952338,0.104,1,HW,0.01591894,Moderate
20952340,5.87,3,SC,0.00134995,Low
20952342,0.3,1,HW,0.01271349,Moderate
20952346,0.159,1,HW,0.01381773,Moderate
20952348,0.287,1,HW,0.01089584,Moderate
20952350,0.508,1,HW,0.006946,Moderate
20952352,0.222,1,HW,0.01523787,Moderate
20952354,4.22,2,SC,0.00362159,Low
20952356,0.786,2,HW,0.00579083,Moderate
20952358,0.373,1,HW,0.01225427,Moderate
20952360,0.531,1,HW,0.00812623,Moderate
20952362,0.495,2,HW,0.00727959,Moderate
20952364,0.175,1,HW,0.01027501,Moderate
20952366,4.473,2,SC,0.00251101,Low
20952368,0.337,1,HW,0.01122222,Moderate
20952370,0.904,2,HW,0.00458579,Low
20952372,0.937,2,HW,0.00789772,Moderate
20952374,0.42,1,HW,0.01568253,Moderate
20952376,1.893,3,HW,0.00609782,Moderate
20952378,0.12,1,HW,0.01245335,Moderate
20952380,0.285,1,HW,0.01030769,Moderate
20952382,0.343,1,HW,0.01055105,Moderate
20952384,2.685,2,SC,0.00354609,Low
20952386,0.147,1,HW,0.01567619,Moderate
20952388,3.069,3,SC,0.00849918,Moderate
20952390,0.195,1,HW,0.01636363,Moderate
20952392,0.453,1,HW,0.00728731,Moderate
20952394,0.258,1,HW,0.00984889,Moderate
20952396,0.437,1,HW,0.00771241,Moderate
20952398,0.408,1,HW,0.00851155,Moderate
20952400,0.197,1,HW,0.01131318,Moderate
20952402,0.392,1,HW,0.01070814,Moderate
20952404,0.717,2,HW,0.00924596,Moderate
20952406,0.398,1,HW,0.00901418,Moderate
20952408,0.261,1,HW,0.01663888,Moderate
20952410,7.184,3,SC,0.00846408,Moderate
20952412,0.048,1,HW,0.0203858,Moderate High
20952414,0.137,1,HW,0.01782913,Moderate
20952416,0.29,1,HW,0.01027697,Moderate
20952418,4.795,2,SC,0.00489476,Low
20952420,0.339,1,HW,0.01233856,Moderate
20952422,5.094,2,SC,1.00E-05,Very low
20952424,0.051,1,HW,0.02043478,Moderate High
20952426,3.386,3,SC,0.00476444,Low
20952428,0.177,1,HW,0.01469345,Moderate
20952430,0.94,1,HW,0.00742937,Moderate
20952432,0.826,2,HW,0.00787857,Moderate
20952434,1.027,2,HW,0.00652236,Moderate
20952436,0.34,1,HW,0.01110108,Moderate
20952438,3.579,3,SC,0.00494949,Low
20952440,0.207,1,HW,0.0185587,Moderate
20952442,17.902,4,LC,0.00247422,Low
20952444,13.702,4,LC,0.00342261,Low
20952446,1.869,2,HW,0.00659183,Moderate
20952448,0.363,1,HW,0.0138808,Moderate
20952450,0.679,2,HW,0.00963327,Moderate
20952452,14.21,4,LC,0.00164364,Low
20952454,0.29,1,HW,0.01062256,Moderate
20952456,1.146,3,HW,0.00929577,Moderate
20952458,0.435,2,HW,0.01082079,Moderate
20952460,0.371,1,HW,0.01121937,Moderate
20952462,0.533,1,HW,0.00947272,Moderate
20952464,0.153,1,HW,0.01927829,Moderate
20952466,0.155,1,HW,0.01664845,Moderate
20952468,2.261,3,SC,0.00703139,Moderate
20952470,0.398,1,HW,1.00E-05,Very low
20952472,0.456,1,HW,0.01163354,Moderate
20952474,0.78,2,HW,0.00663303,Moderate
20952476,8.726,4,SC,1.00E-05,Very low
20952478,1.211,1,HW,0.0069069,Moderate
20952480,0.579,1,HW,0.01141784,Moderate
20952482,0.142,1,HW,0.01639353,Moderate
20952484,0.257,1,HW,0.01441287,Moderate
20952486,0,4,,0.00056179,Very low
20952488,8.723,4,SC,0.00040983,Very low
20952490,10.081,4,LC,0.01538095,Moderate
20952492,0.274,1,HW,0.01315199,Moderate
20952494,10.443,4,LC,0.00385,Low
20952496,0.38,1,HW,0.00982824,Moderate
20952498,8.717,4,SC,0.00229249,Low
20952500,0.634,2,HW,0.00886054,Moderate
20952502,6.384,3,SC,0.0074463,Moderate
20952504,0.216,1,HW,0.01226804,Moderate
20952506,0.158,1,HW,0.00587621,Moderate
20952508,1.321,2,HW,0.0028518,Low
20952510,0.204,1,HW,0.01027341,Moderate
20952512,13.381,4,LC,0.0033883,Low
20952514,0.994,2,HW,0.00900172,Moderate
20952516,0.42,2,HW,0.00785947,Moderate
20952518,5.336,2,SC,0.00151971,Low
20952520,10.816,4,LC,0.00287122,Low
20952522,18.883,4,LC,0.00135668,Low
20952524,0.229,1,HW,0.00965658,Moderate
20952526,0.1,1,HW,0.01242818,Moderate
20952528,12.786,4,LC,0.00273856,Low
20952530,0.409,2,HW,0.00776847,Moderate
20952532,0.112,1,HW,0.01567394,Moderate
20952534,26.322,4,LC,1.00E-05,Very low
20952536,0.141,1,HW,0.02102847,Moderate High
20952538,26.437,4,LC,0.00030303,Very low
20952540,1.814,3,HW,0.01314285,Moderate
20952542,0.039,4,HW,6.47E-05,Very low
20952544,0.467,1,HW,0.0091655,Moderate
20952546,26.486,4,LC,1.00E-05,Very low
20952548,24.311,4,LC,0.00213411,Low
20952550,0.601,1,HW,0.00784588,Moderate
20952552,1.598,2,HW,0.00465277,Low
20952554,0.309,1,HW,0.01149587,Moderate
20952556,0.196,1,HW,0.0171355,Moderate
20952558,0.286,1,HW,0.01388517,Moderate
20952560,0.359,1,HW,0.01181078,Moderate
20952562,1.215,2,HW,0.00533475,Moderate
20952564,1.513,2,HW,0.00522693,Moderate
20952566,0.219,1,HW,0.01848232,Moderate
20952568,3.726,2,SC,0.00333031,Low
20952570,0.881,1,HW,0.01242902,Moderate
20952572,0.871,2,HW,0.00911764,Moderate
20952574,1.213,2,HW,0.00698083,Moderate
20952576,1.029,1,HW,0.00805889,Moderate
20952578,1.58,2,HW,0.00676056,Moderate
20952580,0.207,1,HW,0.01266894,Moderate
20952582,0.097,1,HW,0.01015717,Moderate
20952584,0.224,1,HW,0.01592739,Moderate
20952586,0.463,2,HW,0.0066511,Moderate
20952588,1.888,2,HW,0.00724351,Moderate
20952590,27.08,4,LC,0.0026275,Low
20952592,29.19,4,LC,0.00051282,Very low
20952594,0.351,1,HW,0.00992508,Moderate
20952596,27.942,4,LC,1.00E-05,Very low
20952598,0.401,2,HW,0.01053231,Moderate
20952600,28.701,4,LC,0.00117924,Low
20952602,38.723,4,LC,0.00058289,Very low
20952604,8.331,3,SC,0.00141623,Low
20952606,29.612,4,LC,0.00225626,Low
20952608,38.044,4,LC,0.00339705,Low
20952610,42.771,4,SR,0.00182761,Low
20952612,0.115,1,HW,0.02119382,Moderate High
20952614,2.724,2,SC,0.00398445,Low
20952616,0.128,1,HW,0.02006369,Moderate High
20952618,0.423,1,HW,0.016909,Moderate
20952620,2.154,2,SC,0.00523057,Moderate
20952622,0.054,1,HW,0.01159259,Moderate
20952624,0.678,1,HW,0.01349765,Moderate
20952626,0.468,1,HW,0.01971126,Moderate
20952628,0.54,1,HW,0.00903162,Moderate
20952630,0.38,1,HW,0.0113884,Moderate
20952632,0.221,1,HW,0.01106615,Moderate
20952634,44.882,4,SR,0.00118508,Low
20952636,0.294,1,HW,0.01995217,Moderate
20952638,0.53,1,HW,0.01433962,Moderate
20952640,6.131,3,SC,0.00338954,Low
20952642,3.183,2,SC,0.00389473,Low
20952644,3.385,2,SC,0.01121405,Moderate
20952646,0.245,1,HW,0.01784304,Moderate
20952648,0.204,1,HW,0.01366467,Moderate
20952650,16.489,4,LC,0.00176426,Low
20952652,2.526,2,SC,0.00414554,Low
20952654,61.548,5,SR,0.00022022,Very low
20952656,0.141,1,HW,0.02266592,Moderate High
20952658,0.79,1,HW,0.00830842,Moderate
20952660,0.045,1,HW,0.02162601,Moderate High
20952662,0.485,1,HW,0.00930833,Moderate
20952664,0.544,1,HW,0.01287764,Moderate
20952666,0.774,2,HW,0.003984,Low
20952668,0.239,1,HW,0.01678943,Moderate
20952670,65.854,5,SR,0.00015246,Very low
20952672,64.798,5,SR,0.00143727,Low
20952674,3.715,2,SC,0.00228169,Low
20952676,2.549,2,SC,0.00433462,Low
20952678,0.27,1,HW,0.0119965,Moderate
20952680,0.111,1,HW,0.01083155,Moderate
20952682,64.376,5,SR,0.00108414,Low
20952684,1.586,2,HW,0.00705822,Moderate
20952686,0.14,1,HW,0.01663903,Moderate
20952688,70.901,5,SR,1.00E-05,Very low
20952690,14.968,4,LC,1.00E-05,Very low
20952692,15.94,4,LC,0.0024792,Low
20952694,0.914,1,HW,0.00581977,Moderate
20952696,0.201,1,HW,0.01473066,Moderate
20952698,0.368,2,HW,0.00963788,Moderate
20952700,0.152,1,HW,0.01448701,Moderate
20952702,69.283,5,SR,9.71E-05,Very low
20952704,0.679,1,HW,0.01122396,Moderate
20952706,0.739,1,HW,0.01548965,Moderate
20952708,1.139,1,HW,0.00884441,Moderate
20952710,71.09,5,SR,0.0036253,Low
20952712,0.464,1,HW,0.00846562,Moderate
20952714,0.724,1,HW,0.01438444,Moderate
20952716,14.588,4,LC,0.00237096,Low
20952718,0.137,1,HW,0.01237954,Moderate
20952720,0.544,2,HW,0.00819209,Moderate
20952722,1.182,1,HW,0.0089841,Moderate
20952724,1.854,2,HW,0.00323372,Low
20952726,4.444,3,SC,0.00449498,Low
20952728,0.389,1,HW,0.01802061,Moderate
20952730,0.609,1,HW,0.01165467,Moderate
20952732,13.863,4,LC,0.00264358,Low
20952734,0.978,2,HW,0.00186046,Low
20952736,0.242,1,HW,0.01283429,Moderate
20952738,6.491,3,SC,0.00179475,Low
20952740,1.867,2,HW,0.00290836,Low
20952742,0.046,2,HW,0.00323008,Low
20952744,0.19,1,HW,0.0172896,Moderate
20952746,0.35,1,HW,0.00821279,Moderate
20952748,3.431,3,SC,0.00364261,Low
20952750,2.57,2,SC,0.00786283,Moderate
20952752,0.368,1,HW,0.0092235,Moderate
20952754,2.099,2,SC,0.00611197,Moderate
20952756,0.396,1,HW,0.01788131,Moderate
20952758,4.745,3,SC,1.00E-05,Very low
20952760,0.284,1,HW,0.01720092,Moderate
20952762,6.767,3,SC,0.00272392,Low
20952764,0.792,2,HW,0.0105665,Moderate
20952766,0.748,1,HW,0.0067627,Moderate
20952768,0.234,1,HW,0.01916417,Moderate
20952770,0.305,1,HW,0.00981207,Moderate
20952772,0.893,1,HW,0.01427592,Moderate
20952774,0.305,1,HW,0.01011012,Moderate
20952776,6.661,3,SC,1.00E-05,Very low
20952778,0.062,1,HW,0.00688622,Moderate
20952780,0.144,1,HW,0.01286796,Moderate
20952782,10.61,4,LC,0.00114519,Low
20952784,0.56,1,HW,0.01058,Moderate
20952786,0.838,1,HW,0.00476415,Low
20952788,0.443,1,HW,0.01602311,Moderate
20952790,10.287,4,LC,0.00112864,Low
20952792,12.765,4,LC,0.0033826,Low
20952794,0.203,1,HW,0.01039196,Moderate
20952796,78.685,5,SR,0.00257478,Low
20952798,3.117,3,SC,0.00598402,Moderate
20952800,1.472,2,HW,0.00526315,Moderate
20952802,0.377,1,HW,0.00943496,Moderate
20952804,6.322,3,SC,1.00E-05,Very low
20952806,9.674,4,SC,0.00320026,Low
20952808,5.03,3,SC,0.00535564,Moderate
20952810,0.258,1,HW,0.02141753,Moderate High
20952812,0.138,1,HW,0.01633083,Moderate
20952814,1.197,2,HW,0.0047285,Low
20952816,11.735,4,LC,0.00106263,Low
20952818,1.223,2,HW,0.00631578,Moderate
20952820,0.547,1,HW,0.00867092,Moderate
20952822,0.232,1,HW,0.01912737,Moderate
20952824,0.185,1,HW,0.01504065,Moderate
20952826,79.078,5,SR,0.00061344,Very low
20952828,0.338,1,HW,0.01306177,Moderate
20952830,0.668,2,HW,0.01150497,Moderate
20952832,0.9,2,HW,0.01402805,Moderate
20952834,1.243,2,HW,0.01035087,Moderate
20952836,79.418,5,SR,1.00E-05,Very low
20952838,2.444,2,SC,0.0085627,Moderate
20952840,1.045,1,HW,0.00923298,Moderate
20952842,2,2,HW,0.00643243,Moderate
20952844,8.266,3,SC,0.00139264,Low
20952846,2.63,3,SC,0.00345115,Low
20952848,2.057,2,SC,0.00411542,Low
20952850,0.21,1,HW,0.00797782,Moderate
20952852,1.094,1,HW,0.00617882,Moderate
20952854,0.375,2,HW,0.01412186,Moderate
20952856,3.563,2,SC,0.00041009,Very low
20952858,4.483,3,SC,0.00323121,Low
20952860,0.378,1,HW,0.01831963,Moderate
20952862,88.163,5,SR,3.94E-05,Very low
20952864,79.868,5,SR,0.00214601,Low
20952866,0.269,1,HW,0.01527114,Moderate
20952868,0.343,1,HW,0.01135521,Moderate
20952870,0.537,1,HW,0.00845533,Moderate
20952872,0.196,1,HW,0.02424019,Moderate High
20952874,1.959,2,HW,0.0065,Moderate
20952876,0.184,1,HW,0.01058402,Moderate
20952878,6.03,3,SC,0.00440436,Low
20952880,4.387,3,SC,0.00171537,Low
20952882,2.078,2,SC,0.00452361,Low
20952884,0.254,1,HW,0.01719799,Moderate
20952886,3.903,3,SC,0.00970037,Moderate
20952888,0.839,2,HW,0.00766911,Moderate
20952890,1.288,2,HW,0.00779026,Moderate
20952892,2.427,2,SC,0.00586654,Moderate
20952894,0.247,1,HW,0.01445719,Moderate
20952896,0.346,1,HW,0.01425724,Moderate
20952898,0.322,1,HW,0.00890939,Moderate
20952900,0.221,1,HW,0.02293918,Moderate High
20952902,91.877,5,SR,0.00260945,Low
20952904,0.271,1,HW,0.03759036,Moderate High
20952906,0.751,2,HW,0.00763888,Moderate
20952908,1.511,2,HW,0.00479532,Low
20952910,0.04,1,HW,0.01458221,Moderate
20952912,0.464,1,HW,0.00820392,Moderate
20952914,0.93,2,HW,0.00526645,Moderate
20952916,1.069,2,HW,0.00866082,Moderate
20952918,0.271,1,HW,0.01070372,Moderate
20952920,0.152,1,HW,0.01828462,Moderate
20952922,0.246,1,HW,0.00941218,Moderate
20952924,0.864,2,HW,0.01209944,Moderate
20952926,0.287,1,HW,0.01011137,Moderate
20952928,0.457,1,HW,0.01364319,Moderate
20952930,0.27,1,HW,0.0089988,Moderate
20952932,0.337,1,HW,0.01895945,Moderate
20952934,0.494,1,HW,0.00560426,Moderate
20952936,0.835,2,HW,0.00413339,Low
20952938,0.445,1,HW,0.01704696,Moderate
20952940,1.275,2,HW,0.0036026,Low
20952942,0.191,1,HW,0.00977501,Moderate
20952944,1.336,2,HW,1.00E-05,Very low
20952946,0.918,1,HW,0.00882849,Moderate
20952948,92.395,5,SR,1.00E-05,Very low
20952950,0.306,1,HW,0.01108748,Moderate
20952952,4.196,3,SC,0.00094372,Very low
20952954,0.339,1,HW,0.01057419,Moderate
20952956,0.837,2,HW,0.00469264,Low
20952958,0.077,1,HW,0.01476958,Moderate
20952960,2.616,3,SC,0.0058902,Moderate
20952962,1.513,2,HW,0.00585089,Moderate
20952964,0.215,1,HW,0.01094803,Moderate
20952966,0.854,2,HW,0.00830083,Moderate
20952968,1.623,2,HW,0.00492721,Low
20952970,0.23,1,HW,0.00925679,Moderate
20952972,0.256,1,HW,0.01287829,Moderate
20952974,0.228,1,HW,0.01696208,Moderate
20952976,0.039,1,HW,0.02505747,Moderate High
20952978,0.668,1,HW,0.0124454,Moderate
20952980,0.442,1,HW,0.01003401,Moderate
20952982,0.883,1,HW,0.00408168,Low
20952984,1.966,2,HW,0.0067771,Moderate
20952986,0.031,1,HW,0.02080971,Moderate High
20952988,0.178,1,HW,0.01096896,Moderate
20952990,0.342,1,HW,0.00952881,Moderate
20952992,0.196,1,HW,0.01090083,Moderate
20952994,0.471,1,HW,0.00597955,Moderate
20952996,0.237,1,HW,0.01035175,Moderate
20952998,93.698,5,SR,0.00091073,Very low
20953000,1.181,2,HW,0.0097353,Moderate
20953002,0.635,1,HW,0.01648498,Moderate
20953004,0.201,1,HW,0.01202141,Moderate
20953006,2.906,2,SC,0.00405144,Low
20953008,0.634,2,HW,0.01134727,Moderate
20953010,0.685,2,HW,0.04219858,High
20953012,4.516,3,SC,0.01237305,Moderate
20953014,2.332,2,SC,0.00407771,Low
20953016,0.172,1,HW,0.01806267,Moderate
20953018,0.78,2,HW,0.00649453,Moderate
20953020,6.577,3,SC,0.00083194,Very low
20953022,0.441,1,HW,0.00442435,Low
20953024,1.218,2,HW,0.00902489,Moderate
20953026,1.913,2,HW,0.00530674,Moderate
20953028,3.379,3,SC,0.00410881,Low
20953030,0.153,1,HW,0.02359147,Moderate High
20953032,0.495,1,HW,0.01054305,Moderate
20953034,0.343,1,HW,0.01316496,Moderate
20953036,1.381,2,HW,0.00334659,Low
20953038,5.486,3,SC,0.00202545,Low
20953040,94.166,5,SR,0.00094131,Very low
20953042,0.159,1,HW,0.01399334,Moderate
20953044,2.271,2,SC,0.00377749,Low
20953046,0.491,1,HW,0.01066809,Moderate
20953048,0.28,1,HW,0.01978627,Moderate
20953050,0.575,1,HW,0.00603773,Moderate
20953052,0.526,1,HW,0.011686,Moderate
20953054,4.186,3,SC,0.00279079,Low
20953056,0.292,1,HW,0.0128419,Moderate
20953058,7.68,3,SC,0.00421418,Low
20953060,0.163,1,HW,0.02479495,Moderate High
20953062,0.486,1,HW,0.0133107,Moderate
20953064,0.338,1,HW,0.01061373,Moderate
20953066,7.914,3,SC,0.00316686,Low
20953068,99.861,5,SR,5.57E-05,Very low
20953070,4.863,2,SC,0.00249067,Low
20953072,1.508,2,HW,0.0055806,Moderate
20953074,1.227,1,HW,0.00418631,Low
20953076,0.752,2,HW,0.0098613,Moderate
20953078,104.786,5,SR,0.00902821,Moderate
20953080,1.933,2,HW,0.00688356,Moderate
20953082,8.326,3,SC,0.00291363,Low
20953084,0.053,1,HW,0.04423076,High
20953086,0.126,1,HW,0.0142517,Moderate
20953088,0.067,1,HW,0.01509774,Moderate
20953090,9.348,3,SC,0.00156663,Low
20953092,0.397,1,HW,0.01317275,Moderate
20953094,0.05,1,HW,0.01208333,Moderate
20953096,0.057,1,HW,0.01367875,Moderate
20953098,0.216,1,HW,0.01058456,Moderate
20953100,0.641,1,HW,0.00535278,Moderate
20953102,0.072,1,HW,0.02587994,Moderate High
20953104,4.387,3,SC,0.00375059,Low
20953106,107.153,5,SR,6.79E-05,Very low
20953108,0.666,1,HW,0.01211213,Moderate
20953110,0.13,1,HW,0.0107861,Moderate
20953112,0.342,1,HW,0.0087491,Moderate
20953114,0.742,1,HW,0.00906594,Moderate
20953116,0.104,1,HW,0.01002976,Moderate
20953118,0.138,1,HW,0.00797368,Moderate
20953120,0.84,1,HW,0.0063828,Moderate
20953122,0.238,1,HW,0.00883323,Moderate
20953124,0.262,1,HW,0.00630215,Moderate
20953126,0.332,1,HW,0.00781538,Moderate
20953128,111.741,5,SR,0.00031165,Very low
20953130,0.439,1,HW,0.01523643,Moderate
20953132,1.381,2,HW,0.00431127,Low
20953134,10.299,3,LC,0.00092748,Very low
20953136,0.24,1,HW,0.01416632,Moderate
20953138,0.917,1,HW,0.00760504,Moderate
20953140,0.204,1,HW,0.01205697,Moderate
20953142,1.221,2,HW,0.00438177,Low
20953144,11.768,3,LC,0.00259597,Low
20953146,0.327,1,HW,0.01618286,Moderate
20953148,0.545,1,HW,0.01445407,Moderate
